Log started: Sat Feb 14 19:59:44 2015

1385 actors total parsed
Actor	Ed Num	SpawnID	Filter	Source
STGrenade	-1	0	0:All	:actors/weaps/stgrenlaunch.txt
STMiniGun	30121	0	1:Doom	:actors/weaps/stminigun.txt
AcidRainSpawner	10015	0	1:Doom	:actors/specfx/acidrain.txt
AcidRainDrop	-1	0	0:All	:actors/specfx/acidrain.txt
AcidTrail	-1	0	0:All	:actors/specfx/acidrain.txt
AshSpawner	10001	0	1:Doom	:actors/specfx/ashspawner.txt
FloatingAshLight	-1	0	0:All	:actors/specfx/ashspawner.txt
FloatingAshGrey	-1	0	0:All	:actors/specfx/ashspawner.txt
FloatingAshDarkGrey	-1	0	0:All	:actors/specfx/ashspawner.txt
FloatingAshDark	-1	0	0:All	:actors/specfx/ashspawner.txt
AutumnSpawner	14070	0	1:Doom	:actors/specfx/autumnspawner.txt
ZAutumnSpawner	8898	0	1:Doom	:actors/specfx/autumnspawner.txt
FloatingLeaf	-1	0	0:All	:actors/specfx/autumnspawner.txt
BloodyRainSpawner	10706	0	1:Doom	:actors/specfx/bloodyrain.txt
BloodyRainDrop	-1	0	0:All	:actors/specfx/bloodyrain.txt
BubbleSpawner	12345	0	1:Doom	:actors/specfx/bubbles.txt
Bubble	-1	0	0:All	:actors/specfx/bubbles.txt
CinderSpawner	10003	0	1:Doom	:actors/specfx/cinderspawner.txt
FloatingCinder	-1	0	0:All	:actors/specfx/cinderspawner.txt
CloudSpawner	10014	0	1:Doom	:actors/specfx/cloudspawner.txt
MiniCloudGrey	-1	0	0:All	:actors/specfx/cloudspawner.txt
SmallCloudGrey	-1	0	0:All	:actors/specfx/cloudspawner.txt
MediumCloudGrey	-1	0	0:All	:actors/specfx/cloudspawner.txt
LargeCloudGrey	-1	0	0:All	:actors/specfx/cloudspawner.txt
MiniCloudTan	-1	0	0:All	:actors/specfx/cloudspawner.txt
SmallCloudTan	-1	0	0:All	:actors/specfx/cloudspawner.txt
MediumCloudTan	-1	0	0:All	:actors/specfx/cloudspawner.txt
LargeCloudTan	-1	0	0:All	:actors/specfx/cloudspawner.txt
MiniCloudRed	-1	0	0:All	:actors/specfx/cloudspawner.txt
SmallCloudRed	-1	0	0:All	:actors/specfx/cloudspawner.txt
MediumCloudRed	-1	0	0:All	:actors/specfx/cloudspawner.txt
LargeCloudRed	-1	0	0:All	:actors/specfx/cloudspawner.txt
CrowWander1L	8881	0	0:All	:actors/specfx/crows.txt
CrowWander1R	8882	0	0:All	:actors/specfx/crows.txt
CrowWander2L	8883	0	0:All	:actors/specfx/crows.txt
CrowWander2R	8884	0	0:All	:actors/specfx/crows.txt
CrowWander3L	8885	0	0:All	:actors/specfx/crows.txt
CrowWander3R	8886	0	0:All	:actors/specfx/crows.txt
CrowWander4L	8887	0	0:All	:actors/specfx/crows.txt
CrowWander4R	8888	0	0:All	:actors/specfx/crows.txt
CrowStill1L	8889	0	0:All	:actors/specfx/crows.txt
CrowStill1R	8890	0	0:All	:actors/specfx/crows.txt
CrowStill2L	8891	0	0:All	:actors/specfx/crows.txt
CrowStill2R	8892	0	0:All	:actors/specfx/crows.txt
CrowStill3L	8893	0	0:All	:actors/specfx/crows.txt
CrowStill3R	8894	0	0:All	:actors/specfx/crows.txt
CrowStill4L	8895	0	0:All	:actors/specfx/crows.txt
CrowStill4R	8896	0	0:All	:actors/specfx/crows.txt
CrowGroupFlee	-1	0	0:All	:actors/specfx/crows.txt
CrowSpawner	8897	0	1:Doom	:actors/specfx/crows.txt
EmberSpawner	10005	0	1:Doom	:actors/specfx/emberspawner.txt
BaseEmber	-1	0	0:All	:actors/specfx/emberspawner.txt
FallSmoke1	-1	0	1:Doom	:actors/specfx/fallspawner.txt
FallSmoke2	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke3	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke4	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke5	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke6	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke7	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke8	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke9	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke10	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke11	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke12	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke13	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke14	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke15	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke16	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke17	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke18	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke19	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke20	-1	0	0:All	:actors/specfx/fallspawner.txt
BigFallSpawner	11000	0	1:Doom	:actors/specfx/fallspawner.txt
MidFallSpawner	11001	0	1:Doom	:actors/specfx/fallspawner.txt
SmallFallSpawner	11002	0	1:Doom	:actors/specfx/fallspawner.txt
HugeFallSpawner	11003	0	1:Doom	:actors/specfx/fallspawner.txt
TinyFallSpawner	11004	0	1:Doom	:actors/specfx/fallspawner.txt
ACSFallSpawner	11005	0	1:Doom	:actors/specfx/fallspawner.txt
FallSmoke10G	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke10R	-1	0	0:All	:actors/specfx/fallspawner.txt
FallSmoke10B	-1	0	0:All	:actors/specfx/fallspawner.txt
FireSpawner	10006	0	1:Doom	:actors/specfx/fire.txt
SmallFlame	-1	0	0:All	:actors/specfx/fire.txt
MediumFlame	-1	0	0:All	:actors/specfx/fire.txt
LargeFlame	-1	0	0:All	:actors/specfx/fire.txt
Flame1A	-1	0	0:All	:actors/specfx/fire.txt
Flame1B	-1	0	0:All	:actors/specfx/fire.txt
Flame2A	-1	0	0:All	:actors/specfx/fire.txt
Flame2B	-1	0	0:All	:actors/specfx/fire.txt
Flame3A	-1	0	0:All	:actors/specfx/fire.txt
Flame3B	-1	0	0:All	:actors/specfx/fire.txt
Flame4A	-1	0	0:All	:actors/specfx/fire.txt
Flame4B	-1	0	0:All	:actors/specfx/fire.txt
Flame5A	-1	0	0:All	:actors/specfx/fire.txt
Flame5B	-1	0	0:All	:actors/specfx/fire.txt
Flame6A	-1	0	0:All	:actors/specfx/fire.txt
Flame6B	-1	0	0:All	:actors/specfx/fire.txt
Flame7A	-1	0	0:All	:actors/specfx/fire.txt
Flame7B	-1	0	0:All	:actors/specfx/fire.txt
Flame8A	-1	0	0:All	:actors/specfx/fire.txt
Flame8B	-1	0	0:All	:actors/specfx/fire.txt
Flame9A	-1	0	0:All	:actors/specfx/fire.txt
Flame9B	-1	0	0:All	:actors/specfx/fire.txt
Ember1	-1	0	0:All	:actors/specfx/fire.txt
Ember2	-1	0	0:All	:actors/specfx/fire.txt
FogCloud_Generator	20073	0	1:Doom	:actors/specfx/fog.txt
FogCloud_V1	-1	0	0:All	:actors/specfx/fog.txt
FogCloud_V2	-1	0	0:All	:actors/specfx/fog.txt
FogCloud_V3	-1	0	0:All	:actors/specfx/fog.txt
LavaBallSpawner	10007	0	1:Doom	:actors/specfx/lavaballspawner.txt
LavaBall	-1	0	0:All	:actors/specfx/lavaballspawner.txt
LavaBallNoDamage	-1	0	0:All	:actors/specfx/lavaballspawner.txt
LavaBallTrail	-1	0	0:All	:actors/specfx/lavaballspawner.txt
RainSpawner	10008	0	1:Doom	:actors/specfx/rainspawner.txt
RainDrop	-1	0	0:All	:actors/specfx/rainspawner.txt
RatSpawner	12343	0	1:Doom	:actors/specfx/scurryingrats.txt
ScurryRat	12342	0	1:Doom	:actors/specfx/scurryingrats.txt
SnowSpawner	10009	0	1:Doom	:actors/specfx/snowspawner.txt
SnowParticle	-1	0	0:All	:actors/specfx/snowspawner.txt
SnowFlake1	-1	0	0:All	:actors/specfx/snowspawner.txt
SnowFlake2	-1	0	0:All	:actors/specfx/snowspawner.txt
SnowFlake3	-1	0	0:All	:actors/specfx/snowspawner.txt
SnowFlake4	-1	0	0:All	:actors/specfx/snowspawner.txt
SnowFlake5	-1	0	0:All	:actors/specfx/snowspawner.txt
SnowFlake6	-1	0	0:All	:actors/specfx/snowspawner.txt
SnowFlake7	-1	0	0:All	:actors/specfx/snowspawner.txt
SnowFlake8	-1	0	0:All	:actors/specfx/snowspawner.txt
SnowFlake9	-1	0	0:All	:actors/specfx/snowspawner.txt
DamnedSoulSpawner	12344	0	1:Doom	:actors/specfx/soulspawner.txt
DamnedSoul	-1	0	0:All	:actors/specfx/soulspawner.txt
DamnedSoulSilent	-1	0	0:All	:actors/specfx/soulspawner.txt
SteamSpawner	10010	0	1:Doom	:actors/specfx/steamspawner.txt
SteamParticle	-1	0	0:All	:actors/specfx/steamspawner.txt
Thunder_GeneratorWhite	3199	0	1:Doom	:actors/specfx/t667thun.txt
Thunder_GeneratorTan	3198	0	0:All	:actors/specfx/t667thun.txt
Thunder_GeneratorGreen	3197	0	0:All	:actors/specfx/t667thun.txt
Thunder_GeneratorRed	3196	0	0:All	:actors/specfx/t667thun.txt
Thunder_GeneratorBlue	3195	0	0:All	:actors/specfx/t667thun.txt
Thunder_GeneratorPink	3194	0	0:All	:actors/specfx/t667thun.txt
Thunder_Spark	-1	0	0:All	:actors/specfx/t667thun.txt
Thunder_Smoke	-1	0	0:All	:actors/specfx/t667thun.txt
VisualSpecialEffect	-1	0	0:All	:actors/specfx/tport.txt
TPortal	10011	163	1:Doom	:actors/specfx/tport.txt
TPortalPermanent	10012	154	0:All	:actors/specfx/tport.txt
TPortalTemporary	10013	162	0:All	:actors/specfx/tport.txt
Counter	-1	0	0:All	:actors/specfx/tport.txt
TPortMist	-1	0	0:All	:actors/specfx/tport.txt
TPortMistSpawner	-1	0	0:All	:actors/specfx/tport.txt
TPortLightning	-1	0	0:All	:actors/specfx/tport.txt
TPortLightningSmall	-1	0	0:All	:actors/specfx/tport.txt
TPortLightningMedium	-1	0	0:All	:actors/specfx/tport.txt
TPortLightningLarge	-1	0	0:All	:actors/specfx/tport.txt
TPortLightningHuge	-1	0	0:All	:actors/specfx/tport.txt
TPortLightningWave	-1	0	0:All	:actors/specfx/tport.txt
TPortLightningWaveSpawner	-1	0	0:All	:actors/specfx/tport.txt
UnholySparkle	-1	0	0:All	:actors/specfx/unholysparkle.txt
WhiteUnholySpawner	10017	0	1:Doom	:actors/specfx/unholysparkle.txt
BlueUnholySpawner	10018	0	0:All	:actors/specfx/unholysparkle.txt
GreenUnholySpawner	10019	0	0:All	:actors/specfx/unholysparkle.txt
RedUnholySpawner	10020	0	0:All	:actors/specfx/unholysparkle.txt
OrangeUnholySpawner	10021	0	0:All	:actors/specfx/unholysparkle.txt
PurpleUnholySpawner	10022	0	0:All	:actors/specfx/unholysparkle.txt
ArmorShard	32292	0	1:Doom	:actors/powups/armorshard.txt
BioSuit	32245	0	1:Doom	:actors/powups/biosuit.txt
BioSuitFeet	-1	0	0:All	:actors/powups/biosuit.txt
PowerBioSuitProtection	-1	0	0:All	:actors/powups/biosuit.txt
BioSuitProtector	-1	0	0:All	:actors/powups/biosuit.txt
CloakOfTerror	32244	0	0:All	:actors/powups/cloakot.txt
FlightSphere	32275	0	1:Doom	:actors/powups/flightsphere.txt
GuardsphereST	32270	0	1:Doom	:actors/powups/guardsphere.txt
PowerQuarterDamageST	-1	0	0:All	:actors/powups/guardsphere.txt
HasteSphere	32271	0	1:Doom	:actors/powups/hastesphere.txt
PowerUberAmmo	-1	0	0:All	:actors/powups/megapack.txt
MegaPack	32269	0	1:Doom	:actors/powups/megapack.txt
RageSphere	32272	0	1:Doom	:actors/powups/ragesphere.txt
RegenSphere	32273	0	1:Doom	:actors/powups/regensphere.txt
ShieldSphere	12763	0	1:Doom	:actors/powups/shieldsphere.txt
SuperShield	32246	0	1:Doom	:actors/powups/supershield.txt
TimeFreezeSphereST	32274	0	1:Doom	:actors/powups/timefreeze.txt
SWFloorLever	28300	0	1:Doom	:actors/misc/kvxgore.txt
SWWallButton	28301	0	1:Doom	:actors/misc/kvxgore.txt
SWWallLever	28302	0	1:Doom	:actors/misc/kvxgore.txt
SWSimpleWallLever	28303	0	1:Doom	:actors/misc/kvxgore.txt
SWPowerSupply	28304	0	1:Doom	:actors/misc/kvxgore.txt
SWHiddenSwitch	28305	0	1:Doom	:actors/misc/kvxgore.txt
SWPulsatingHeart	28306	0	1:Doom	:actors/misc/kvxgore.txt
BLWoodenBeams	28308	0	1:Doom	:actors/misc/kvxgore.txt
BLGrave1	28309	0	1:Doom	:actors/misc/kvxgore.txt
BLGrave2	28310	0	1:Doom	:actors/misc/kvxgore.txt
BLGrave3	28311	0	1:Doom	:actors/misc/kvxgore.txt
BLGrave4	28312	0	1:Doom	:actors/misc/kvxgore.txt
BLGrave5	28313	0	1:Doom	:actors/misc/kvxgore.txt
BLGrave6	28314	0	1:Doom	:actors/misc/kvxgore.txt
BLGrave7	28315	0	1:Doom	:actors/misc/kvxgore.txt
BLGrave8	28316	0	1:Doom	:actors/misc/kvxgore.txt

]soundlist
  0. { no sound } (DSEMPTY)
  1. *pain -> #0 { *pain100  *pain75  *pain50  *pain25 }
  2. *pain100 <<player sound 3>>
  3. *pain75 <<player sound 4>>
  4. *pain50 <<player sound 5>>
  5. *pain25 <<player sound 6>>
  6. misc/keytry -> *usefail
  7. *usefail <<player sound 11>>
  8. misc/health_pkup -> misc/i_pkup
  9. misc/i_pkup (DSITEMUP)
 10. misc/armor_pkup -> misc/i_pkup
 11. misc/ammo_pkup -> misc/i_pkup
 12. world/spark1 (SPARK1)
 13. world/spark2 (SPARK2)
 14. world/spark3 (SPARK3)
 15. world/spark -> #1 { world/spark1  world/spark2  world/spark3 }
 16. world/quake (DSQUAKE)
 17. misc/freeze (ICEDTH1)
 18. misc/icebreak (ICEBRK1A)
 19. dog/active (DSDGACT)
 20. dog/attack (DSDGATK)
 21. dog/death (DSDGDTH)
 22. dog/pain (DSDGPAIN)
 23. dog/sight (DSDGSIT)
 24. misc/unused (DSSKLDTH)
 25. *death <<player sound 0>>
 26. player"0"*death (DSPLDETH)
 27. *xdeath <<player sound 1>>
 28. player"0"*xdeath (DSPDIEHI)
 29. *gibbed <<player sound 2>>
 30. player"0"*gibbed (DSSLOP)
 31. player"0"*pain100 (DSPLPAIN)
 32. *grunt <<player sound 7>>
 33. player"0"*grunt (DSOOF)
 34. *land <<player sound 8>>
 35. *jump <<player sound 9>>
 36. player"0"*jump (DSEMPTY)
 37. *fist <<player sound 10>>
 38. player"0"*fist (DSPUNCH)
 39. player"0"*usefail (DSNOWAY)
 40. player"1"*death **not present**
 41. player"1"*xdeath **not present**
 42. player"1"*gibbed (DSSLOP)
 43. player"1"*pain100 **not present**
 44. player"1"*grunt **not present**
 45. player"1"*jump **not present**
 46. player"1"*fist (DSPUNCH)
 47. player"1"*usefail **not present**
 48. player"2"*death **not present**
 49. player"2"*xdeath **not present**
 50. player"2"*gibbed (DSSLOP)
 51. player"2"*pain100 **not present**
 52. player"2"*grunt **not present**
 53. player"2"*jump **not present**
 54. player"2"*fist (DSPUNCH)
 55. player"2"*usefail **not present**
 56. player/male/death1 -> player"0"*death
 57. player/male/death2 -> player"0"*death
 58. player/male/death3 -> player"0"*death
 59. player/male/death4 -> player"0"*death
 60. player/male/xdeath1 -> player"0"*xdeath
 61. player/male/pain100_1 -> player"0"*pain100
 62. player/male/pain100_2 -> player"0"*pain100
 63. player/male/pain75_1 -> player"0"*pain100
 64. player/male/pain75_2 -> player"0"*pain100
 65. player/male/pain50_1 -> player"0"*pain100
 66. player/male/pain50_2 -> player"0"*pain100
 67. player/male/pain25_1 -> player"0"*pain100
 68. player/male/pain25_2 -> player"0"*pain100
 69. player/male/grunt1 -> player"0"*grunt
 70. player/male/land1 -> player"0"*grunt
 71. player/male/jump1 -> player"0"*jump
 72. player/male/gibbed -> player"0"*gibbed
 73. player/male/fist -> player"0"*fist
 74. player/female/death1 -> player"1"*death
 75. player/female/death2 -> player"1"*death
 76. player/female/death3 -> player"1"*death
 77. player/female/death4 -> player"1"*death
 78. player/female/xdeath1 -> player"1"*xdeath
 79. player/female/pain100_1 -> player"1"*pain100
 80. player/female/pain100_2 -> player"1"*pain100
 81. player/female/pain75_1 -> player"1"*pain100
 82. player/female/pain75_2 -> player"1"*pain100
 83. player/female/pain50_1 -> player"1"*pain100
 84. player/female/pain50_2 -> player"1"*pain100
 85. player/female/pain25_1 -> player"1"*pain100
 86. player/female/pain25_2 -> player"1"*pain100
 87. player/female/grunt1 -> player"1"*grunt
 88. player/female/land1 -> player"1"*grunt
 89. player/female/jump1 -> player"1"*jump
 90. player/female/gibbed -> player"1"*gibbed
 91. player/female/fist -> player"1"*fist
 92. player/cyborg/death1 -> player"2"*death
 93. player/cyborg/death2 -> player"2"*death
 94. player/cyborg/death3 -> player"2"*death
 95. player/cyborg/death4 -> player"2"*death
 96. player/cyborg/xdeath1 -> player"2"*xdeath
 97. player/cyborg/pain100_1 -> player"2"*pain100
 98. player/cyborg/pain100_2 -> player"2"*pain100
 99. player/cyborg/pain75_1 -> player"2"*pain100
100. player/cyborg/pain75_2 -> player"2"*pain100
101. player/cyborg/pain50_1 -> player"2"*pain100
102. player/cyborg/pain50_2 -> player"2"*pain100
103. player/cyborg/pain25_1 -> player"2"*pain100
104. player/cyborg/pain25_2 -> player"2"*pain100
105. player/cyborg/grunt1 -> player"2"*grunt
106. player/cyborg/land1 -> player"2"*grunt
107. player/cyborg/jump1 -> player"2"*jump
108. player/cyborg/gibbed -> player"2"*gibbed
109. player/cyborg/fist -> player"2"*fist
110. weapons/sawup (DSSAWUP)
111. weapons/sawidle (DSSAWIDL)
112. weapons/sawfull (DSSAWFUL)
113. weapons/sawhit (DSSAWHIT)
114. weapons/pistol (DSPISTOL)
115. weapons/shotgf (DSSHOTGN)
116. weapons/shotgr (DSSGCOCK)
117. weapons/sshotf (DSDSHTGN)
118. weapons/sshoto (DSDBOPN)
119. weapons/sshotc (DSDBCLS)
120. weapons/sshotl (DSDBLOAD)
121. weapons/chngun (DSPISTOL)
122. weapons/rocklx (DSBAREXP)
123. weapons/rocklf (DSRLAUNC)
124. weapons/plasmaf (DSPLASMA)
125. weapons/plasmax (DSFIRXPL)
126. weapons/bfgf (DSBFG)
127. weapons/bfgx (DSRXPLOD)
128. weapons/railgf (RAILGF1)
129. weapons/grbnce (DSBOUNCE)
130. weapons/grenlx (DSGRNEXP)
131. weapons/grenlf (DSGLAUNC)
132. misc/brainexplode -> weapons/rocklx
133. misc/gibbed (DSSLOP)
134. grunt/sight -> #2 { grunt/sight1  grunt/sight2  grunt/sight3 }
135. grunt/sight1 (DSPOSIT1)
136. grunt/sight2 (DSPOSIT2)
137. grunt/sight3 (DSPOSIT3)
138. grunt/death -> #3 { grunt/death1  grunt/death2  grunt/death3 }
139. grunt/death1 (DSPODTH1)
140. grunt/death2 (DSPODTH2)
141. grunt/death3 (DSPODTH3)
142. grunt/active (DSPOSACT)
143. grunt/pain (DSPOPAIN)
144. grunt/attack (DSPISTOL)
145. shotguy/sight -> #4 { shotguy/sight1  shotguy/sight2  shotguy/sight3 }
146. shotguy/sight1 (DSPOSIT1)
147. shotguy/sight2 (DSPOSIT2)
148. shotguy/sight3 (DSPOSIT3)
149. shotguy/death -> #5 { shotguy/death1  shotguy/death2  shotguy/death3 }
150. shotguy/death1 (DSPODTH1)
151. shotguy/death2 (DSPODTH2)
152. shotguy/death3 (DSPODTH3)
153. shotguy/active (DSPOSACT)
154. shotguy/pain (DSPOPAIN)
155. shotguy/attack (DSSHOTGN)
156. vile/sight (DSVILSIT)
157. vile/active (DSVILACT)
158. vile/pain (DSVIPAIN)
159. vile/death (DSVILDTH)
160. vile/raise (DSSLOP)
161. vile/start (DSVILATK)
162. vile/stop (DSBAREXP)
163. vile/firestrt (DSFLAMST)
164. vile/firecrkl (DSFLAME)
165. skeleton/sight (DSSKESIT)
166. skeleton/active (DSSKEACT)
167. skeleton/pain (DSPOPAIN)
168. skeleton/melee (DSSKEPCH)
169. skeleton/swing (DSSKESWG)
170. skeleton/death (DSSKEDTH)
171. skeleton/attack (DSSKEATK)
172. skeleton/tracex (DSBAREXP)
173. fatso/sight (DSMANSIT)
174. fatso/active (DSPOSACT)
175. fatso/pain (DSMNPAIN)
176. fatso/raiseguns (DSMANATK)
177. fatso/death (DSMANDTH)
178. fatso/attack (DSFIRSHT)
179. fatso/shotx (DSFIRXPL)
180. chainguy/sight -> #6 { chainguy/sight1  chainguy/sight2  chainguy/sight3 }
181. chainguy/sight1 (DSPOSIT1)
182. chainguy/sight2 (DSPOSIT2)
183. chainguy/sight3 (DSPOSIT3)
184. chainguy/death -> #7 { chainguy/death1  chainguy/death2  chainguy/death3 }
185. chainguy/death1 (DSPODTH1)
186. chainguy/death2 (DSPODTH2)
187. chainguy/death3 (DSPODTH3)
188. chainguy/active (DSPOSACT)
189. chainguy/pain (DSPOPAIN)
190. chainguy/attack (DSSHOTGN)
191. imp/sight -> #8 { imp/sight1  imp/sight2 }
192. imp/sight1 (DSBGSIT1)
193. imp/sight2 (DSBGSIT2)
194. imp/death -> #9 { imp/death1  imp/death2 }
195. imp/death1 (DSBGDTH1)
196. imp/death2 (DSBGDTH2)
197. imp/active (DSBGACT)
198. imp/pain (DSPOPAIN)
199. imp/melee (DSCLAW)
200. imp/attack (DSFIRSHT)
201. imp/shotx (DSFIRXPL)
202. demon/sight (DSDPSIT)
203. demon/active (DSDPACT)
204. demon/pain (DSDPPAIN)
205. demon/melee (DSEMPTY)
206. demon/death (DSDPDTH)
207. spectre/sight (DSSGTSIT)
208. spectre/active (DSDMACT)
209. spectre/pain (DSDMPAIN)
210. spectre/melee (DSSGTATK)
211. spectre/death (DSSGTDTH)
212. caco/sight (DSCACSIT)
213. caco/active (DSDMACT)
214. caco/pain (DSDMPAIN)
215. caco/death (DSCACDTH)
216. caco/attack (DSFIRSHT)
217. caco/shotx (DSFIRXPL)
218. baron/sight (DSBRSSIT)
219. baron/active (DSDMACT)
220. baron/pain (DSDMPAIN)
221. baron/melee (DSCLAW)
222. baron/death (DSBRSDTH)
223. baron/attack (DSFIRSHT)
224. baron/shotx (DSFIRXPL)
225. knight/sight (DSKNTSIT)
226. knight/active (DSDMACT)
227. knight/pain (DSDMPAIN)
228. knight/death (DSKNTDTH)
229. skull/active (DSDMACT)
230. skull/pain (DSDMPAIN)
231. skull/melee (DSSKLATK)
232. skull/death (DSFIRXPL)
233. spider/sight (DSSPISIT)
234. spider/active (DSDMACT)
235. spider/pain (DSDMPAIN)
236. spider/attack (DSSHOTGN)
237. spider/death (DSSPIDTH)
238. spider/walk (DSMETAL)
239. baby/sight (DSBSPSIT)
240. baby/active (DSBSPACT)
241. baby/pain (DSDMPAIN)
242. baby/death (DSBSPDTH)
243. baby/walk (DSBSPWLK)
244. baby/attack (DSPLASMA)
245. baby/shotx (DSFIRXPL)
246. cyber/sight (DSCYBSIT)
247. cyber/active (DSDMACT)
248. cyber/pain (DSDMPAIN)
249. cyber/death (DSCYBDTH)
250. cyber/hoof (DSHOOF)
251. pain/sight (DSPESIT)
252. pain/active (DSDMACT)
253. pain/pain (DSPEPAIN)
254. pain/death (DSPEDTH)
255. wolfss/sight (DSSSSIT)
256. wolfss/active (DSPOSACT)
257. wolfss/pain (DSPOPAIN)
258. wolfss/death (DSSSDTH)
259. wolfss/attack (DSSHOTGN)
260. keen/pain (DSKEENPN)
261. keen/death (DSKEENDT)
262. brain/sight (DSBOSSIT)
263. brain/pain (DSBOSPN)
264. brain/death (DSBOSDTH)
265. brain/spit (DSBOSPIT)
266. brain/cube (DSBOSCUB)
267. brain/cubeboom (DSFIRXPL)
268. brain/spawn -> misc/teleport
269. misc/teleport (DSTELEPT)
270. world/barrelx (DSBAREXP)
271. world/drip (DSDRIP)
272. world/watersplash -> #44 { world/watersplash1  world/watersplash2 }
273. world/sludgegloop -> #46 { world/sludgegloop1  world/sludgegloop2 }
274. world/lavasizzle -> #48 { world/lavasizzle1  world/lavasizzle2 }
275. plats/pt1_strt (DSPSTART)
276. plats/pt1_stop (DSPSTOP)
277. plats/pt1_mid (DSSTNMOV)
278. doors/dr1_open (DSDOROPN)
279. doors/dr1_clos (DSDORCLS)
280. doors/dr2_open (DSBDOPN)
281. doors/dr2_clos (DSBDCLS)
282. misc/secret (DKSECRET)
283. misc/w_pkup (DSWPNUP)
284. misc/p_pkup (DSGETPOW)
285. misc/k_pkup (DSITEMUP)
286. misc/spawn (DSITMBK)
287. misc/chat (DSRADIO)
288. misc/chat2 (DSTINK)
289. switches/normbutn (DSSWTCHN)
290. switches/exitbutn (DSSWTCHX)
291. menu/activate -> #64 { bloodsplat1  bloodsplat2  bloodsplat3 }
292. menu/backup (UT2K4OPT)
293. menu/prompt (UT2K4OPT)
294. menu/cursor (UT2K4OPT)
295. menu/change -> #65 { bloodsplat1  bloodsplat2  bloodsplat3 }
296. menu/invalid (UT2K4OPT)
297. menu/dismiss (UT2K4OPT)
298. menu/choose -> #66 { bloodsplat1  bloodsplat2  bloodsplat3 }
299. menu/clear (UT2K4OPT)
300. menu/quit1 -> #10 { player/male/death1  demon/pain  grunt/pain  misc/gibbed  misc/teleport  grunt/sight1  grunt/sight3  demon/melee }
301. menu/quit2 -> #11 { vile/active  misc/p_pkup  brain/cube  misc/gibbed  skeleton/swing  knight/death  baby/active  demon/melee }
302. intermission/tick -> weapons/pistol
303. intermission/cooptotal -> *death
304. intermission/nextstage -> weapons/rocklx
305. intermission/paststats -> weapons/shotgr
306. intermission/pastcoopstats -> weapons/shotgr
307. intermission/pastdmstats -> *gibbed
308. supplychest/open (SPBXOPEN)
309. zapper/Loop (ZAPRLOOP)
310. lavacauldron/Loop (DSLAVLOP)
311. techbarrel/Explode (DSTEKEXP)
312. pot/Break (POTBRK)
313. piranha/sight (DETECT)
314. piranha/death (SQUISH)
315. piranha/active (ROAMING)
316. CHOMP (CHOMP)
317. SWIPE (SWIPE)
318. CIMPSIT -> #12 { CIMPSIT1  CIMPSIT2 }
319. CIMPSIT1 (CIMPSIT1)
320. CIMPSIT2 (CIMPSIT2)
321. CIMPDTH -> #13 { CIMPDTH1  CIMPDTH2 }
322. CIMPDTH1 (CIMPDTH1)
323. CIMPDTH2 (CIMPDTH2)
324. CIMPPAIN (CIMPPAIN)
325. CIMPACT (CIMPACT)
326. Tesla/Attack (DSTESATK)
327. Tesla/Loop (DSTESLOP)
328. DarkRift/Active (DRFTACT)
329. DarkRift/Fire (DRFTFIRE)
330. DarkRift/Hit (DRFTHIT)
331. DarkRift/Loop (DRFTLOOP)
332. flyingfatso/jetloop (DSFFJETS)
333. flyingfatso/jeton (DSFFJET1)
334. flyingfatso/jetoff (DSFFJET0)
335. FFslimeball/shoot (DSFFSHOT)
336. FFslimeball/splat (DSFFSPLA)
337. Shadow/active -> #14 { act1  act2 }
338. act1 (SHDACT1)
339. act2 (SHDACT2)
340. Shadow/pain -> #15 { pain1  pain2 }
341. pain1 (SHDPAIN1)
342. pain2 (SHDPAIN2)
343. Shadow/attack (SHDATTAK)
344. Shadow/death (SHDDEATH)
345. warlord/sight (DSWLSSIT)
346. warlord/pain (DSWLPAIN)
347. warlord/death (DSWLSDTH)
348. warlord/active (DSWLACT)
349. monster/vulsit -> #16 { monster/vulsi1  monster/vulsi2  monster/vulsi3 }
350. monster/vulsi1 (DSVULSI1)
351. monster/vulsi2 (DSVULSI2)
352. monster/vulsi3 (DSVULSI3)
353. monster/vuldth -> #17 { monster/vuldt1  monster/vuldt2 }
